event_id,source_node,source_gpu,target_node,target_gpu,event_type,data_type,start_time,end_time,data_size,gpu_id,type,name,start,end,scenario,optimization_strategy,bandwidth_used,wait_time
128,3,15,3,14,comm,gradient,0.009449563680000005,0.009449563680000005,8388608,15,comm,gradient,0.009449563680000005,0.009449563680000005,optimized,priority_scheduling+time_slicing,,
129,3,14,3,13,comm,gradient,0.009449563680000005,0.009449563680000005,8388608,14,comm,gradient,0.009449563680000005,0.009449563680000005,optimized,priority_scheduling+time_slicing,,
130,3,15,3,15,compute,mb1_s15_bwd,0.009449563680000005,0.009512063680000005,0,15,compute,mb1_s15_bwd,0.009449563680000005,0.009512063680000005,optimized,priority_scheduling+time_slicing,,
131,3,14,3,14,compute,mb2_s14_bwd,0.009449563680000005,0.009512063680000005,0,14,compute,mb2_s14_bwd,0.009449563680000005,0.009512063680000005,optimized,priority_scheduling+time_slicing,,
132,3,13,3,13,compute,mb3_s13_bwd,0.009449563680000005,0.009512063680000005,0,13,compute,mb3_s13_bwd,0.009449563680000005,0.009512063680000005,optimized,priority_scheduling+time_slicing,,
133,3,15,3,14,comm,gradient,0.009512063680000005,0.009512063680000005,8388608,15,comm,gradient,0.009512063680000005,0.009512063680000005,optimized,priority_scheduling+time_slicing,,
134,3,14,3,13,comm,gradient,0.009512063680000005,0.009512063680000005,8388608,14,comm,gradient,0.009512063680000005,0.009512063680000005,optimized,priority_scheduling+time_slicing,,
135,3,13,3,12,comm,gradient,0.009512063680000005,0.009512063680000005,8388608,13,comm,gradient,0.009512063680000005,0.009512063680000005,optimized,priority_scheduling+time_slicing,,
136,3,15,3,15,compute,mb0_s15_bwd,0.009512063680000005,0.009574563680000005,0,15,compute,mb0_s15_bwd,0.009512063680000005,0.009574563680000005,optimized,priority_scheduling+time_slicing,,
137,3,14,3,14,compute,mb1_s14_bwd,0.009512063680000005,0.009574563680000005,0,14,compute,mb1_s14_bwd,0.009512063680000005,0.009574563680000005,optimized,priority_scheduling+time_slicing,,
138,3,13,3,13,compute,mb2_s13_bwd,0.009512063680000005,0.009574563680000005,0,13,compute,mb2_s13_bwd,0.009512063680000005,0.009574563680000005,optimized,priority_scheduling+time_slicing,,
139,3,12,3,12,compute,mb3_s12_bwd,0.009512063680000005,0.009574563680000005,0,12,compute,mb3_s12_bwd,0.009512063680000005,0.009574563680000005,optimized,priority_scheduling+time_slicing,,
140,3,15,3,14,comm,gradient,0.009574563680000005,0.009574563680000005,8388608,15,comm,gradient,0.009574563680000005,0.009574563680000005,optimized,priority_scheduling+time_slicing,,
141,3,14,3,13,comm,gradient,0.009574563680000005,0.009574563680000005,8388608,14,comm,gradient,0.009574563680000005,0.009574563680000005,optimized,priority_scheduling+time_slicing,,
142,3,13,3,12,comm,gradient,0.009574563680000005,0.009574563680000005,8388608,13,comm,gradient,0.009574563680000005,0.009574563680000005,optimized,priority_scheduling+time_slicing,,
143,3,14,3,14,compute,mb0_s14_bwd,0.009574563680000005,0.009637063680000005,0,14,compute,mb0_s14_bwd,0.009574563680000005,0.009637063680000005,optimized,priority_scheduling+time_slicing,,
144,3,13,3,13,compute,mb1_s13_bwd,0.009574563680000005,0.009637063680000005,0,13,compute,mb1_s13_bwd,0.009574563680000005,0.009637063680000005,optimized,priority_scheduling+time_slicing,,
145,3,14,3,13,comm,gradient,0.009637063680000005,0.009637063680000005,8388608,14,comm,gradient,0.009637063680000005,0.009637063680000005,optimized,priority_scheduling+time_slicing,,
146,3,13,3,12,comm,gradient,0.009637063680000005,0.009637063680000005,8388608,13,comm,gradient,0.009637063680000005,0.009637063680000005,optimized,priority_scheduling+time_slicing,,
147,3,13,3,13,compute,mb0_s13_bwd,0.009637063680000005,0.009699563680000006,0,13,compute,mb0_s13_bwd,0.009637063680000005,0.009699563680000006,optimized,priority_scheduling+time_slicing,,
148,3,13,3,12,comm,gradient,0.009699563680000006,0.009699563680000006,8388608,13,comm,gradient,0.009699563680000006,0.009699563680000006,optimized,priority_scheduling+time_slicing,,
149,3,12,2,11,comm,gradient,0.009574563680000005,0.010930740960000008,8388608,12,comm,gradient,0.009574563680000005,0.010930740960000008,optimized,priority_scheduling+time_slicing,100.0,0.0
150,3,12,3,12,compute,mb2_s12_bwd,0.010930740960000008,0.010993240960000008,0,12,compute,mb2_s12_bwd,0.010930740960000008,0.010993240960000008,optimized,priority_scheduling+time_slicing,,
151,2,11,2,11,compute,mb3_s11_bwd,0.010930740960000008,0.010993240960000008,0,11,compute,mb3_s11_bwd,0.010930740960000008,0.010993240960000008,optimized,priority_scheduling+time_slicing,,
152,2,11,2,10,comm,gradient,0.010993240960000008,0.010993240960000008,8388608,11,comm,gradient,0.010993240960000008,0.010993240960000008,optimized,priority_scheduling+time_slicing,,
153,2,10,2,10,compute,mb3_s10_bwd,0.010993240960000008,0.011055740960000008,0,10,compute,mb3_s10_bwd,0.010993240960000008,0.011055740960000008,optimized,priority_scheduling+time_slicing,,
154,2,10,2,9,comm,gradient,0.011055740960000008,0.011055740960000008,8388608,10,comm,gradient,0.011055740960000008,0.011055740960000008,optimized,priority_scheduling+time_slicing,,
155,2,9,2,9,compute,mb3_s9_bwd,0.011055740960000008,0.011118240960000008,0,9,compute,mb3_s9_bwd,0.011055740960000008,0.011118240960000008,optimized,priority_scheduling+time_slicing,,
156,2,9,2,8,comm,gradient,0.011118240960000008,0.011118240960000008,8388608,9,comm,gradient,0.011118240960000008,0.011118240960000008,optimized,priority_scheduling+time_slicing,,
157,2,8,2,8,compute,mb3_s8_bwd,0.011118240960000008,0.011180740960000008,0,8,compute,mb3_s8_bwd,0.011118240960000008,0.011180740960000008,optimized,priority_scheduling+time_slicing,,
158,3,12,2,11,comm,gradient,0.010993240960000008,0.01234941824000001,8388608,12,comm,gradient,0.010993240960000008,0.01234941824000001,optimized,priority_scheduling+time_slicing,100.0,0.0
159,3,12,3,12,compute,mb1_s12_bwd,0.01234941824000001,0.01241191824000001,0,12,compute,mb1_s12_bwd,0.01234941824000001,0.01241191824000001,optimized,priority_scheduling+time_slicing,,
160,2,11,2,11,compute,mb2_s11_bwd,0.01234941824000001,0.01241191824000001,0,11,compute,mb2_s11_bwd,0.01234941824000001,0.01241191824000001,optimized,priority_scheduling+time_slicing,,
161,2,11,2,10,comm,gradient,0.01241191824000001,0.01241191824000001,8388608,11,comm,gradient,0.01241191824000001,0.01241191824000001,optimized,priority_scheduling+time_slicing,,
162,2,10,2,10,compute,mb2_s10_bwd,0.01241191824000001,0.01247441824000001,0,10,compute,mb2_s10_bwd,0.01241191824000001,0.01247441824000001,optimized,priority_scheduling+time_slicing,,
163,2,10,2,9,comm,gradient,0.01247441824000001,0.01247441824000001,8388608,10,comm,gradient,0.01247441824000001,0.01247441824000001,optimized,priority_scheduling+time_slicing,,
164,2,9,2,9,compute,mb2_s9_bwd,0.01247441824000001,0.01253691824000001,0,9,compute,mb2_s9_bwd,0.01247441824000001,0.01253691824000001,optimized,priority_scheduling+time_slicing,,
165,2,8,1,7,comm,gradient,0.011180740960000008,0.01253691824000001,8388608,8,comm,gradient,0.011180740960000008,0.01253691824000001,optimized,priority_scheduling+time_slicing,100.0,0.0
166,2,9,2,8,comm,gradient,0.01253691824000001,0.01253691824000001,8388608,9,comm,gradient,0.01253691824000001,0.01253691824000001,optimized,priority_scheduling+time_slicing,,
167,1,7,1,7,compute,mb3_s7_bwd,0.01253691824000001,0.01259941824000001,0,7,compute,mb3_s7_bwd,0.01253691824000001,0.01259941824000001,optimized,priority_scheduling+time_slicing,,
168,2,8,2,8,compute,mb2_s8_bwd,0.01253691824000001,0.01259941824000001,0,8,compute,mb2_s8_bwd,0.01253691824000001,0.01259941824000001,optimized,priority_scheduling+time_slicing,,
169,1,7,1,6,comm,gradient,0.01259941824000001,0.01259941824000001,8388608,7,comm,gradient,0.01259941824000001,0.01259941824000001,optimized,priority_scheduling+time_slicing,,
170,1,6,1,6,compute,mb3_s6_bwd,0.01259941824000001,0.01266191824000001,0,6,compute,mb3_s6_bwd,0.01259941824000001,0.01266191824000001,optimized,priority_scheduling+time_slicing,,
171,1,6,1,5,comm,gradient,0.01266191824000001,0.01266191824000001,8388608,6,comm,gradient,0.01266191824000001,0.01266191824000001,optimized,priority_scheduling+time_slicing,,
172,1,5,1,5,compute,mb3_s5_bwd,0.01266191824000001,0.01272441824000001,0,5,compute,mb3_s5_bwd,0.01266191824000001,0.01272441824000001,optimized,priority_scheduling+time_slicing,,
173,1,5,1,4,comm,gradient,0.01272441824000001,0.01272441824000001,8388608,5,comm,gradient,0.01272441824000001,0.01272441824000001,optimized,priority_scheduling+time_slicing,,
174,1,4,1,4,compute,mb3_s4_bwd,0.01272441824000001,0.01278691824000001,0,4,compute,mb3_s4_bwd,0.01272441824000001,0.01278691824000001,optimized,priority_scheduling+time_slicing,,
175,3,12,2,11,comm,gradient,0.01241191824000001,0.013768095520000013,8388608,12,comm,gradient,0.01241191824000001,0.013768095520000013,optimized,priority_scheduling+time_slicing,100.0,0.0
176,3,12,3,12,compute,mb0_s12_bwd,0.013768095520000013,0.013830595520000013,0,12,compute,mb0_s12_bwd,0.013768095520000013,0.013830595520000013,optimized,priority_scheduling+time_slicing,,
177,2,11,2,11,compute,mb1_s11_bwd,0.013768095520000013,0.013830595520000013,0,11,compute,mb1_s11_bwd,0.013768095520000013,0.013830595520000013,optimized,priority_scheduling+time_slicing,,
178,2,11,2,10,comm,gradient,0.013830595520000013,0.013830595520000013,8388608,11,comm,gradient,0.013830595520000013,0.013830595520000013,optimized,priority_scheduling+time_slicing,,
179,2,10,2,10,compute,mb1_s10_bwd,0.013830595520000013,0.013893095520000013,0,10,compute,mb1_s10_bwd,0.013830595520000013,0.013893095520000013,optimized,priority_scheduling+time_slicing,,
180,2,10,2,9,comm,gradient,0.013893095520000013,0.013893095520000013,8388608,10,comm,gradient,0.013893095520000013,0.013893095520000013,optimized,priority_scheduling+time_slicing,,
181,2,9,2,9,compute,mb1_s9_bwd,0.013893095520000013,0.013955595520000013,0,9,compute,mb1_s9_bwd,0.013893095520000013,0.013955595520000013,optimized,priority_scheduling+time_slicing,,
182,2,8,1,7,comm,gradient,0.01259941824000001,0.013955595520000013,8388608,8,comm,gradient,0.01259941824000001,0.013955595520000013,optimized,priority_scheduling+time_slicing,100.0,0.0
183,2,9,2,8,comm,gradient,0.013955595520000013,0.013955595520000013,8388608,9,comm,gradient,0.013955595520000013,0.013955595520000013,optimized,priority_scheduling+time_slicing,,
184,1,7,1,7,compute,mb2_s7_bwd,0.013955595520000013,0.014018095520000013,0,7,compute,mb2_s7_bwd,0.013955595520000013,0.014018095520000013,optimized,priority_scheduling+time_slicing,,
185,2,8,2,8,compute,mb1_s8_bwd,0.013955595520000013,0.014018095520000013,0,8,compute,mb1_s8_bwd,0.013955595520000013,0.014018095520000013,optimized,priority_scheduling+time_slicing,,
186,1,7,1,6,comm,gradient,0.014018095520000013,0.014018095520000013,8388608,7,comm,gradient,0.014018095520000013,0.014018095520000013,optimized,priority_scheduling+time_slicing,,
187,1,6,1,6,compute,mb2_s6_bwd,0.014018095520000013,0.014080595520000013,0,6,compute,mb2_s6_bwd,0.014018095520000013,0.014080595520000013,optimized,priority_scheduling+time_slicing,,
188,1,6,1,5,comm,gradient,0.014080595520000013,0.014080595520000013,8388608,6,comm,gradient,0.014080595520000013,0.014080595520000013,optimized,priority_scheduling+time_slicing,,
189,1,5,1,5,compute,mb2_s5_bwd,0.014080595520000013,0.014143095520000013,0,5,compute,mb2_s5_bwd,0.014080595520000013,0.014143095520000013,optimized,priority_scheduling+time_slicing,,
190,1,4,0,3,comm,gradient,0.01278691824000001,0.014143095520000013,8388608,4,comm,gradient,0.01278691824000001,0.014143095520000013,optimized,priority_scheduling+time_slicing,100.0,0.0
191,1,5,1,4,comm,gradient,0.014143095520000013,0.014143095520000013,8388608,5,comm,gradient,0.014143095520000013,0.014143095520000013,optimized,priority_scheduling+time_slicing,,
192,0,3,0,3,compute,mb3_s3_bwd,0.014143095520000013,0.014205595520000013,0,3,compute,mb3_s3_bwd,0.014143095520000013,0.014205595520000013,optimized,priority_scheduling+time_slicing,,
193,1,4,1,4,compute,mb2_s4_bwd,0.014143095520000013,0.014205595520000013,0,4,compute,mb2_s4_bwd,0.014143095520000013,0.014205595520000013,optimized,priority_scheduling+time_slicing,,
194,0,3,0,2,comm,gradient,0.014205595520000013,0.014205595520000013,8388608,3,comm,gradient,0.014205595520000013,0.014205595520000013,optimized,priority_scheduling+time_slicing,,
195,0,2,0,2,compute,mb3_s2_bwd,0.014205595520000013,0.014268095520000013,0,2,compute,mb3_s2_bwd,0.014205595520000013,0.014268095520000013,optimized,priority_scheduling+time_slicing,,
196,0,2,0,1,comm,gradient,0.014268095520000013,0.014268095520000013,8388608,2,comm,gradient,0.014268095520000013,0.014268095520000013,optimized,priority_scheduling+time_slicing,,
197,0,1,0,1,compute,mb3_s1_bwd,0.014268095520000013,0.014330595520000013,0,1,compute,mb3_s1_bwd,0.014268095520000013,0.014330595520000013,optimized,priority_scheduling+time_slicing,,
198,0,1,0,0,comm,gradient,0.014330595520000013,0.014330595520000013,8388608,1,comm,gradient,0.014330595520000013,0.014330595520000013,optimized,priority_scheduling+time_slicing,,
199,0,0,0,0,compute,mb3_s0_bwd,0.014330595520000013,0.014393095520000013,0,0,compute,mb3_s0_bwd,0.014330595520000013,0.014393095520000013,optimized,priority_scheduling+time_slicing,,
200,3,12,2,11,comm,gradient,0.013830595520000013,0.015186772800000015,8388608,12,comm,gradient,0.013830595520000013,0.015186772800000015,optimized,priority_scheduling+time_slicing,100.0,0.0
201,2,11,2,11,compute,mb0_s11_bwd,0.015186772800000015,0.015249272800000015,0,11,compute,mb0_s11_bwd,0.015186772800000015,0.015249272800000015,optimized,priority_scheduling+time_slicing,,
202,2,11,2,10,comm,gradient,0.015249272800000015,0.015249272800000015,8388608,11,comm,gradient,0.015249272800000015,0.015249272800000015,optimized,priority_scheduling+time_slicing,,
203,2,10,2,10,compute,mb0_s10_bwd,0.015249272800000015,0.015311772800000015,0,10,compute,mb0_s10_bwd,0.015249272800000015,0.015311772800000015,optimized,priority_scheduling+time_slicing,,
204,2,10,2,9,comm,gradient,0.015311772800000015,0.015311772800000015,8388608,10,comm,gradient,0.015311772800000015,0.015311772800000015,optimized,priority_scheduling+time_slicing,,
205,2,9,2,9,compute,mb0_s9_bwd,0.015311772800000015,0.015374272800000015,0,9,compute,mb0_s9_bwd,0.015311772800000015,0.015374272800000015,optimized,priority_scheduling+time_slicing,,
206,2,8,1,7,comm,gradient,0.014018095520000013,0.015374272800000015,8388608,8,comm,gradient,0.014018095520000013,0.015374272800000015,optimized,priority_scheduling+time_slicing,100.0,0.0
207,2,9,2,8,comm,gradient,0.015374272800000015,0.015374272800000015,8388608,9,comm,gradient,0.015374272800000015,0.015374272800000015,optimized,priority_scheduling+time_slicing,,
208,1,7,1,7,compute,mb1_s7_bwd,0.015374272800000015,0.015436772800000016,0,7,compute,mb1_s7_bwd,0.015374272800000015,0.015436772800000016,optimized,priority_scheduling+time_slicing,,
209,2,8,2,8,compute,mb0_s8_bwd,0.015374272800000015,0.015436772800000016,0,8,compute,mb0_s8_bwd,0.015374272800000015,0.015436772800000016,optimized,priority_scheduling+time_slicing,,
210,1,7,1,6,comm,gradient,0.015436772800000016,0.015436772800000016,8388608,7,comm,gradient,0.015436772800000016,0.015436772800000016,optimized,priority_scheduling+time_slicing,,
211,1,6,1,6,compute,mb1_s6_bwd,0.015436772800000016,0.015499272800000016,0,6,compute,mb1_s6_bwd,0.015436772800000016,0.015499272800000016,optimized,priority_scheduling+time_slicing,,
212,1,6,1,5,comm,gradient,0.015499272800000016,0.015499272800000016,8388608,6,comm,gradient,0.015499272800000016,0.015499272800000016,optimized,priority_scheduling+time_slicing,,
213,1,5,1,5,compute,mb1_s5_bwd,0.015499272800000016,0.015561772800000016,0,5,compute,mb1_s5_bwd,0.015499272800000016,0.015561772800000016,optimized,priority_scheduling+time_slicing,,
214,1,4,0,3,comm,gradient,0.014205595520000013,0.015561772800000016,8388608,4,comm,gradient,0.014205595520000013,0.015561772800000016,optimized,priority_scheduling+time_slicing,100.0,0.0
215,1,5,1,4,comm,gradient,0.015561772800000016,0.015561772800000016,8388608,5,comm,gradient,0.015561772800000016,0.015561772800000016,optimized,priority_scheduling+time_slicing,,
216,0,3,0,3,compute,mb2_s3_bwd,0.015561772800000016,0.015624272800000016,0,3,compute,mb2_s3_bwd,0.015561772800000016,0.015624272800000016,optimized,priority_scheduling+time_slicing,,
217,1,4,1,4,compute,mb1_s4_bwd,0.015561772800000016,0.015624272800000016,0,4,compute,mb1_s4_bwd,0.015561772800000016,0.015624272800000016,optimized,priority_scheduling+time_slicing,,
218,0,3,0,2,comm,gradient,0.015624272800000016,0.015624272800000016,8388608,3,comm,gradient,0.015624272800000016,0.015624272800000016,optimized,priority_scheduling+time_slicing,,
219,0,2,0,2,compute,mb2_s2_bwd,0.015624272800000016,0.015686772800000016,0,2,compute,mb2_s2_bwd,0.015624272800000016,0.015686772800000016,optimized,priority_scheduling+time_slicing,,
220,0,2,0,1,comm,gradient,0.015686772800000016,0.015686772800000016,8388608,2,comm,gradient,0.015686772800000016,0.015686772800000016,optimized,priority_scheduling+time_slicing,,
221,0,1,0,1,compute,mb2_s1_bwd,0.015686772800000016,0.015749272800000016,0,1,compute,mb2_s1_bwd,0.015686772800000016,0.015749272800000016,optimized,priority_scheduling+time_slicing,,
222,0,1,0,0,comm,gradient,0.015749272800000016,0.015749272800000016,8388608,1,comm,gradient,0.015749272800000016,0.015749272800000016,optimized,priority_scheduling+time_slicing,,
223,0,0,0,0,compute,mb2_s0_bwd,0.015749272800000016,0.015811772800000016,0,0,compute,mb2_s0_bwd,0.015749272800000016,0.015811772800000016,optimized,priority_scheduling+time_slicing,,
224,2,8,1,7,comm,gradient,0.015436772800000016,0.016792950080000018,8388608,8,comm,gradient,0.015436772800000016,0.016792950080000018,optimized,priority_scheduling+time_slicing,100.0,0.0
225,1,7,1,7,compute,mb0_s7_bwd,0.016792950080000018,0.016855450080000018,0,7,compute,mb0_s7_bwd,0.016792950080000018,0.016855450080000018,optimized,priority_scheduling+time_slicing,,
226,1,7,1,6,comm,gradient,0.016855450080000018,0.016855450080000018,8388608,7,comm,gradient,0.016855450080000018,0.016855450080000018,optimized,priority_scheduling+time_slicing,,
227,1,6,1,6,compute,mb0_s6_bwd,0.016855450080000018,0.016917950080000018,0,6,compute,mb0_s6_bwd,0.016855450080000018,0.016917950080000018,optimized,priority_scheduling+time_slicing,,
228,1,6,1,5,comm,gradient,0.016917950080000018,0.016917950080000018,8388608,6,comm,gradient,0.016917950080000018,0.016917950080000018,optimized,priority_scheduling+time_slicing,,
229,1,5,1,5,compute,mb0_s5_bwd,0.016917950080000018,0.016980450080000018,0,5,compute,mb0_s5_bwd,0.016917950080000018,0.016980450080000018,optimized,priority_scheduling+time_slicing,,
230,1,4,0,3,comm,gradient,0.015624272800000016,0.016980450080000018,8388608,4,comm,gradient,0.015624272800000016,0.016980450080000018,optimized,priority_scheduling+time_slicing,100.0,0.0
231,1,5,1,4,comm,gradient,0.016980450080000018,0.016980450080000018,8388608,5,comm,gradient,0.016980450080000018,0.016980450080000018,optimized,priority_scheduling+time_slicing,,
232,0,3,0,3,compute,mb1_s3_bwd,0.016980450080000018,0.017042950080000018,0,3,compute,mb1_s3_bwd,0.016980450080000018,0.017042950080000018,optimized,priority_scheduling+time_slicing,,
233,1,4,1,4,compute,mb0_s4_bwd,0.016980450080000018,0.017042950080000018,0,4,compute,mb0_s4_bwd,0.016980450080000018,0.017042950080000018,optimized,priority_scheduling+time_slicing,,
234,0,3,0,2,comm,gradient,0.017042950080000018,0.017042950080000018,8388608,3,comm,gradient,0.017042950080000018,0.017042950080000018,optimized,priority_scheduling+time_slicing,,
235,0,2,0,2,compute,mb1_s2_bwd,0.017042950080000018,0.017105450080000018,0,2,compute,mb1_s2_bwd,0.017042950080000018,0.017105450080000018,optimized,priority_scheduling+time_slicing,,
236,0,2,0,1,comm,gradient,0.017105450080000018,0.017105450080000018,8388608,2,comm,gradient,0.017105450080000018,0.017105450080000018,optimized,priority_scheduling+time_slicing,,
237,0,1,0,1,compute,mb1_s1_bwd,0.017105450080000018,0.01716795008000002,0,1,compute,mb1_s1_bwd,0.017105450080000018,0.01716795008000002,optimized,priority_scheduling+time_slicing,,
238,0,1,0,0,comm,gradient,0.01716795008000002,0.01716795008000002,8388608,1,comm,gradient,0.01716795008000002,0.01716795008000002,optimized,priority_scheduling+time_slicing,,
239,0,0,0,0,compute,mb1_s0_bwd,0.01716795008000002,0.01723045008000002,0,0,compute,mb1_s0_bwd,0.01716795008000002,0.01723045008000002,optimized,priority_scheduling+time_slicing,,
240,1,4,0,3,comm,gradient,0.017042950080000018,0.01839912736000002,8388608,4,comm,gradient,0.017042950080000018,0.01839912736000002,optimized,priority_scheduling+time_slicing,100.0,0.0
241,0,3,0,3,compute,mb0_s3_bwd,0.01839912736000002,0.01846162736000002,0,3,compute,mb0_s3_bwd,0.01839912736000002,0.01846162736000002,optimized,priority_scheduling+time_slicing,,
242,0,3,0,2,comm,gradient,0.01846162736000002,0.01846162736000002,8388608,3,comm,gradient,0.01846162736000002,0.01846162736000002,optimized,priority_scheduling+time_slicing,,
243,0,2,0,2,compute,mb0_s2_bwd,0.01846162736000002,0.01852412736000002,0,2,compute,mb0_s2_bwd,0.01846162736000002,0.01852412736000002,optimized,priority_scheduling+time_slicing,,
244,0,2,0,1,comm,gradient,0.01852412736000002,0.01852412736000002,8388608,2,comm,gradient,0.01852412736000002,0.01852412736000002,optimized,priority_scheduling+time_slicing,,
245,0,1,0,1,compute,mb0_s1_bwd,0.01852412736000002,0.01858662736000002,0,1,compute,mb0_s1_bwd,0.01852412736000002,0.01858662736000002,optimized,priority_scheduling+time_slicing,,
246,0,1,0,0,comm,gradient,0.01858662736000002,0.01858662736000002,8388608,1,comm,gradient,0.01858662736000002,0.01858662736000002,optimized,priority_scheduling+time_slicing,,
247,0,0,0,0,compute,mb0_s0_bwd,0.01858662736000002,0.01864912736000002,0,0,compute,mb0_s0_bwd,0.01858662736000002,0.01864912736000002,optimized,priority_scheduling+time_slicing,,
